order_id,product_id,category,sub_category,cost_price,list_price,quantity,discount_percent,discount_amount,sale_price,profit
949,FUR-FU-10000576,Furniture,Furnishings,810.0,1010.0,6,2.0,20.2,989.8,179.8
950,FUR-TA-10004154,Furniture,Tables,1950.0,2070.0,12,5.0,103.5,1966.5,16.5
951,OFF-PA-10000788,Office Supplies,Paper,20.0,20.0,3,3.0,0.6,19.4,-0.6
952,OFF-PA-10002479,Office Supplies,Paper,20.0,30.0,6,2.0,0.6,29.4,9.4
953,FUR-FU-10001940,Furniture,Furnishings,30.0,30.0,4,3.0,0.9,29.1,-0.9
954,OFF-AR-10001958,Office Supplies,Art,30.0,30.0,2,2.0,0.6,29.4,-0.6
955,FUR-BO-10004709,Furniture,Bookcases,70.0,80.0,2,5.0,4.0,76.0,6.0
956,OFF-ST-10000604,Office Supplies,Storage,160.0,170.0,5,4.0,6.8,163.2,3.2
957,TEC-PH-10002923,Technology,Phones,30.0,30.0,1,4.0,1.2,28.8,-1.2
958,OFF-BI-10004465,Office Supplies,Binders,0.0,0.0,2,5.0,0.0,0.0,0.0
959,OFF-PA-10002333,Office Supplies,Paper,20.0,20.0,3,2.0,0.4,19.6,-0.4
960,FUR-FU-10004188,Furniture,Furnishings,190.0,200.0,2,4.0,8.0,192.0,2.0
961,FUR-CH-10002965,Furniture,Chairs,260.0,320.0,2,2.0,6.4,313.6,53.6
962,OFF-BI-10000145,Office Supplies,Binders,10.0,10.0,2,2.0,0.2,9.8,-0.2
963,OFF-EN-10001335,Office Supplies,Envelopes,20.0,20.0,2,5.0,1.0,19.0,-1.0
964,OFF-LA-10001613,Office Supplies,Labels,0.0,0.0,2,5.0,0.0,0.0,0.0
965,OFF-LA-10004055,Office Supplies,Labels,10.0,10.0,2,3.0,0.3,9.7,-0.3
966,OFF-AR-10004344,Office Supplies,Art,40.0,40.0,3,5.0,2.0,38.0,-2.0
967,OFF-PA-10004621,Office Supplies,Paper,10.0,10.0,2,3.0,0.3,9.7,-0.3
968,OFF-PA-10001281,Office Supplies,Paper,180.0,190.0,4,4.0,7.6,182.4,2.4
969,OFF-LA-10001613,Office Supplies,Labels,10.0,10.0,3,5.0,0.5,9.5,-0.5
970,OFF-ST-10001097,Office Supplies,Storage,420.0,500.0,3,5.0,25.0,475.0,55.0
971,FUR-FU-10001095,Furniture,Furnishings,110.0,130.0,6,4.0,5.2,124.8,14.8
972,TEC-PH-10004614,Technology,Phones,110.0,120.0,3,4.0,4.8,115.2,5.2
973,OFF-BI-10001575,Office Supplies,Binders,20.0,20.0,2,4.0,0.8,19.2,-0.8
974,OFF-LA-10001074,Office Supplies,Labels,20.0,30.0,3,5.0,1.5,28.5,8.5
975,TEC-PH-10003555,Technology,Phones,150.0,160.0,7,4.0,6.4,153.6,3.6
976,OFF-BI-10004492,Office Supplies,Binders,70.0,80.0,3,5.0,4.0,76.0,6.0
977,OFF-BI-10002012,Office Supplies,Binders,0.0,0.0,2,4.0,0.0,0.0,0.0
978,TEC-MA-10000822,Technology,Machines,2850.0,3060.0,2,3.0,91.8,2968.2,118.2
979,OFF-BI-10000848,Office Supplies,Binders,0.0,0.0,2,2.0,0.0,0.0,0.0
980,OFF-PA-10004156,Office Supplies,Paper,30.0,30.0,3,2.0,0.6,29.4,-0.6
981,FUR-CH-10003199,Furniture,Chairs,570.0,600.0,6,5.0,30.0,570.0,0.0
982,OFF-AR-10000034,Office Supplies,Art,0.0,0.0,1,3.0,0.0,0.0,0.0
983,TEC-PH-10000560,Technology,Phones,460.0,560.0,2,5.0,28.0,532.0,72.0
984,FUR-CH-10000665,Furniture,Chairs,550.0,600.0,5,2.0,12.0,588.0,38.0
985,OFF-LA-10001569,Office Supplies,Labels,10.0,10.0,2,2.0,0.2,9.8,-0.2
986,OFF-EN-10000461,Office Supplies,Envelopes,20.0,30.0,4,5.0,1.5,28.5,8.5
987,TEC-MA-10003066,Technology,Machines,320.0,340.0,3,4.0,13.6,326.4,6.4
988,OFF-BI-10004022,Office Supplies,Binders,0.0,0.0,2,3.0,0.0,0.0,0.0
989,FUR-FU-10004071,Furniture,Furnishings,490.0,520.0,5,4.0,20.8,499.2,9.2
990,OFF-AR-10001988,Office Supplies,Art,20.0,20.0,3,5.0,1.0,19.0,-1.0
991,FUR-CH-10004086,Furniture,Chairs,1060.0,1170.0,5,5.0,58.5,1111.5,51.5
992,OFF-BI-10001036,Office Supplies,Binders,10.0,10.0,2,2.0,0.2,9.8,-0.2
993,OFF-FA-10002983,Office Supplies,Fasteners,10.0,10.0,3,5.0,0.5,9.5,-0.5
994,OFF-PA-10003625,Office Supplies,Paper,120.0,150.0,5,2.0,3.0,147.0,27.0
995,OFF-BI-10003925,Office Supplies,Binders,2200.0,2720.0,7,2.0,54.4,2665.6,465.6
996,TEC-PH-10001530,Technology,Phones,520.0,620.0,3,2.0,12.4,607.6,87.6
997,OFF-EN-10003862,Office Supplies,Envelopes,10.0,10.0,1,4.0,0.4,9.6,-0.4
998,OFF-ST-10004258,Office Supplies,Storage,30.0,40.0,3,3.0,1.2,38.8,8.8
999,FUR-FU-10002885,Furniture,Furnishings,20.0,20.0,5,2.0,0.4,19.6,-0.4
1000,FUR-FU-10001918,Furniture,Furnishings,30.0,30.0,7,3.0,0.9,29.1,-0.9
1001,OFF-AR-10002956,Office Supplies,Art,40.0,40.0,2,5.0,2.0,38.0,-2.0
1002,TEC-AC-10003033,Technology,Accessories,2010.0,2310.0,7,4.0,92.4,2217.6,207.6
1003,FUR-TA-10002903,Furniture,Tables,960.0,1090.0,7,4.0,43.6,1046.4,86.4
1004,OFF-PA-10004621,Office Supplies,Paper,20.0,20.0,3,2.0,0.4,19.6,-0.4
1005,OFF-ST-10000046,Office Supplies,Storage,450.0,480.0,3,2.0,9.6,470.4,20.4
1006,OFF-PA-10001790,Office Supplies,Paper,110.0,120.0,3,4.0,4.8,115.2,5.2
1007,OFF-EN-10002600,Office Supplies,Envelopes,10.0,10.0,3,4.0,0.4,9.6,-0.4
1008,OFF-BI-10002049,Office Supplies,Binders,0.0,0.0,3,4.0,0.0,0.0,0.0
1009,OFF-PA-10001509,Office Supplies,Paper,40.0,40.0,5,3.0,1.2,38.8,-1.2
1010,TEC-PH-10003931,Technology,Phones,80.0,100.0,2,2.0,2.0,98.0,18.0
1011,FUR-FU-10001602,Furniture,Furnishings,140.0,150.0,4,5.0,7.5,142.5,2.5
1012,FUR-FU-10004848,Furniture,Furnishings,140.0,160.0,3,3.0,4.8,155.2,15.2
1013,OFF-ST-10003722,Office Supplies,Storage,10.0,10.0,1,4.0,0.4,9.6,-0.4
1014,FUR-TA-10003748,Furniture,Tables,1410.0,1620.0,13,3.0,48.6,1571.4,161.4
1015,TEC-AC-10003198,Technology,Accessories,90.0,100.0,1,2.0,2.0,98.0,8.0
1016,OFF-PA-10004100,Office Supplies,Paper,30.0,30.0,5,5.0,1.5,28.5,-1.5
1017,FUR-FU-10002191,Furniture,Furnishings,10.0,10.0,2,3.0,0.3,9.7,-0.3
1018,FUR-FU-10000965,Furniture,Furnishings,130.0,160.0,3,2.0,3.2,156.8,26.8
1019,TEC-PH-10004188,Technology,Phones,110.0,120.0,5,2.0,2.4,117.6,7.6
1020,OFF-ST-10001526,Office Supplies,Storage,490.0,600.0,5,5.0,30.0,570.0,80.0
1021,OFF-AR-10001166,Office Supplies,Art,20.0,20.0,3,3.0,0.6,19.4,-0.6
1022,FUR-CH-10000309,Furniture,Chairs,1080.0,1270.0,3,3.0,38.1,1231.9,151.9
1023,TEC-MA-10004212,Technology,Machines,1240.0,1380.0,8,2.0,27.6,1352.4,112.4
1024,OFF-EN-10003072,Office Supplies,Envelopes,10.0,10.0,2,4.0,0.4,9.6,-0.4
1025,OFF-BI-10000320,Office Supplies,Binders,10.0,10.0,2,3.0,0.3,9.7,-0.3
1026,OFF-PA-10001166,Office Supplies,Paper,20.0,20.0,3,2.0,0.4,19.6,-0.4
1027,OFF-PA-10003656,Office Supplies,Paper,50.0,60.0,3,5.0,3.0,57.0,7.0
1028,TEC-PH-10000148,Technology,Phones,20.0,20.0,2,2.0,0.4,19.6,-0.4
1029,OFF-PA-10000474,Office Supplies,Paper,160.0,180.0,5,5.0,9.0,171.0,11.0
1030,TEC-PH-10003885,Technology,Phones,160.0,200.0,3,2.0,4.0,196.0,36.0
1031,FUR-CH-10003379,Furniture,Chairs,790.0,850.0,3,4.0,34.0,816.0,26.0
1032,FUR-FU-10000629,Furniture,Furnishings,110.0,120.0,9,2.0,2.4,117.6,7.6
1033,OFF-LA-10001175,Office Supplies,Labels,10.0,10.0,5,2.0,0.2,9.8,-0.2
1034,OFF-PA-10000955,Office Supplies,Paper,20.0,20.0,3,4.0,0.8,19.2,-0.8
1035,OFF-BI-10003460,Office Supplies,Binders,0.0,0.0,2,4.0,0.0,0.0,0.0
1036,OFF-BI-10000474,Office Supplies,Binders,10.0,10.0,3,4.0,0.4,9.6,-0.4
1037,FUR-FU-10003975,Furniture,Furnishings,80.0,90.0,2,3.0,2.7,87.3,7.3
1038,OFF-BI-10003707,Office Supplies,Binders,30.0,40.0,3,4.0,1.6,38.4,8.4
1039,OFF-AR-10000203,Office Supplies,Art,20.0,20.0,7,5.0,1.0,19.0,-1.0
1040,OFF-AR-10004790,Office Supplies,Art,30.0,30.0,3,4.0,1.2,28.8,-1.2
1041,FUR-TA-10001095,Furniture,Tables,620.0,700.0,4,3.0,21.0,679.0,59.0
1042,TEC-AC-10004761,Technology,Accessories,20.0,30.0,2,2.0,0.6,29.4,9.4
1043,FUR-BO-10001811,Furniture,Bookcases,680.0,720.0,3,4.0,28.8,691.2,11.2
1044,OFF-AR-10001130,Office Supplies,Art,10.0,10.0,5,3.0,0.3,9.7,-0.3
1045,OFF-AP-10000055,Office Supplies,Appliances,50.0,60.0,9,5.0,3.0,57.0,7.0
1046,FUR-CH-10002304,Furniture,Chairs,230.0,250.0,14,4.0,10.0,240.0,10.0
1047,TEC-PH-10001530,Technology,Phones,1120.0,1360.0,5,5.0,68.0,1292.0,172.0
1048,FUR-FU-10004006,Furniture,Furnishings,90.0,100.0,3,3.0,3.0,97.0,7.0
1049,TEC-PH-10000486,Technology,Phones,930.0,1110.0,12,3.0,33.3,1076.7,146.7
1050,TEC-AC-10001606,Technology,Accessories,90.0,100.0,1,2.0,2.0,98.0,8.0
1051,FUR-FU-10000293,Furniture,Furnishings,140.0,170.0,2,3.0,5.1,164.9,24.9
1052,OFF-PA-10001307,Office Supplies,Paper,10.0,10.0,2,4.0,0.4,9.6,-0.4
1053,FUR-FU-10004460,Furniture,Furnishings,250.0,280.0,9,5.0,14.0,266.0,16.0
1054,OFF-AR-10000716,Office Supplies,Art,10.0,10.0,2,5.0,0.5,9.5,-0.5
1055,FUR-FU-10004622,Furniture,Furnishings,100.0,110.0,2,4.0,4.4,105.6,5.6
1056,OFF-BI-10002735,Office Supplies,Binders,80.0,80.0,3,3.0,2.4,77.6,-2.4
1057,OFF-BI-10003529,Office Supplies,Binders,10.0,10.0,4,4.0,0.4,9.6,-0.4
1058,OFF-BI-10001097,Office Supplies,Binders,20.0,20.0,4,3.0,0.6,19.4,-0.6
1059,OFF-BI-10001597,Office Supplies,Binders,60.0,70.0,2,2.0,1.4,68.6,8.6
1060,OFF-FA-10001754,Office Supplies,Fasteners,0.0,0.0,3,3.0,0.0,0.0,0.0
1061,FUR-CH-10003396,Furniture,Chairs,100.0,110.0,2,2.0,2.2,107.8,7.8
1062,OFF-AP-10002350,Office Supplies,Appliances,50.0,50.0,3,5.0,2.5,47.5,-2.5
1063,OFF-FA-10004838,Office Supplies,Fasteners,10.0,10.0,7,4.0,0.4,9.6,-0.4
1064,OFF-AR-10004757,Office Supplies,Art,10.0,10.0,3,3.0,0.3,9.7,-0.3
1065,TEC-PH-10002115,Technology,Phones,110.0,120.0,3,3.0,3.6,116.4,6.4
1066,OFF-FA-10003059,Office Supplies,Fasteners,0.0,0.0,1,4.0,0.0,0.0,0.0
1067,OFF-BI-10004330,Office Supplies,Binders,50.0,60.0,5,4.0,2.4,57.6,7.6
1068,FUR-CH-10001146,Furniture,Chairs,170.0,190.0,4,2.0,3.8,186.2,16.2
1069,OFF-SU-10001935,Office Supplies,Supplies,0.0,0.0,1,2.0,0.0,0.0,0.0
1070,OFF-BI-10001524,Office Supplies,Binders,30.0,30.0,4,5.0,1.5,28.5,-1.5
1071,OFF-AR-10003732,Office Supplies,Art,20.0,20.0,7,3.0,0.6,19.4,-0.6
1072,OFF-PA-10001970,Office Supplies,Paper,30.0,30.0,3,2.0,0.6,29.4,-0.6
1073,OFF-BI-10003669,Office Supplies,Binders,10.0,10.0,2,3.0,0.3,9.7,-0.3
1074,OFF-BI-10003727,Office Supplies,Binders,10.0,10.0,5,3.0,0.3,9.7,-0.3
1075,OFF-BI-10004967,Office Supplies,Binders,0.0,0.0,7,3.0,0.0,0.0,0.0
1076,TEC-AC-10003447,Technology,Accessories,30.0,30.0,2,4.0,1.2,28.8,-1.2
1077,OFF-AR-10000255,Office Supplies,Art,30.0,40.0,7,4.0,1.6,38.4,8.4
1078,OFF-AP-10002191,Office Supplies,Appliances,100.0,120.0,2,5.0,6.0,114.0,14.0
1079,OFF-ST-10001325,Office Supplies,Storage,30.0,30.0,3,2.0,0.6,29.4,-0.6
1080,OFF-BI-10000404,Office Supplies,Binders,10.0,10.0,1,4.0,0.4,9.6,-0.4
1081,OFF-PA-10000349,Office Supplies,Paper,20.0,20.0,4,5.0,1.0,19.0,-1.0
1082,FUR-CH-10002880,Furniture,Chairs,1000.0,1110.0,9,3.0,33.3,1076.7,76.7
1083,FUR-TA-10001095,Furniture,Tables,760.0,840.0,8,4.0,33.6,806.4,46.4
1084,OFF-PA-10003127,Office Supplies,Paper,30.0,30.0,1,4.0,1.2,28.8,-1.2
1085,OFF-ST-10003208,Office Supplies,Storage,320.0,360.0,2,3.0,10.8,349.2,29.2
1086,TEC-MA-10003979,Technology,Machines,4360.0,4900.0,7,5.0,245.0,4655.0,295.0
1087,OFF-PA-10000029,Office Supplies,Paper,10.0,10.0,1,5.0,0.5,9.5,-0.5
1088,TEC-PH-10004896,Technology,Phones,60.0,70.0,3,2.0,1.4,68.6,8.6
1089,OFF-LA-10000452,Office Supplies,Labels,0.0,0.0,1,2.0,0.0,0.0,0.0
1090,FUR-FU-10001967,Furniture,Furnishings,30.0,30.0,2,3.0,0.9,29.1,-0.9
1091,TEC-PH-10001819,Technology,Phones,60.0,70.0,2,2.0,1.4,68.6,8.6
1092,OFF-AR-10002952,Office Supplies,Art,100.0,120.0,9,5.0,6.0,114.0,14.0
1093,TEC-PH-10000576,Technology,Phones,180.0,220.0,2,3.0,6.6,213.4,33.4
1094,OFF-PA-10000605,Office Supplies,Paper,20.0,30.0,5,4.0,1.2,28.8,8.8
1095,OFF-AP-10002518,Office Supplies,Appliances,320.0,360.0,2,5.0,18.0,342.0,22.0
1096,OFF-ST-10004340,Office Supplies,Storage,320.0,350.0,7,2.0,7.0,343.0,23.0
1097,OFF-BI-10004001,Office Supplies,Binders,40.0,40.0,7,3.0,1.2,38.8,-1.2
1098,FUR-TA-10004147,Furniture,Tables,360.0,450.0,5,5.0,22.5,427.5,67.5
1099,OFF-AR-10001545,Office Supplies,Art,10.0,10.0,4,3.0,0.3,9.7,-0.3
1100,FUR-FU-10000206,Furniture,Furnishings,10.0,10.0,3,3.0,0.3,9.7,-0.3
1101,TEC-AC-10001013,Technology,Accessories,30.0,30.0,1,3.0,0.9,29.1,-0.9
1102,OFF-AR-10002255,Office Supplies,Art,10.0,10.0,3,3.0,0.3,9.7,-0.3
1103,OFF-BI-10004140,Office Supplies,Binders,0.0,0.0,3,5.0,0.0,0.0,0.0
1104,OFF-BI-10002049,Office Supplies,Binders,0.0,0.0,3,4.0,0.0,0.0,0.0
1105,OFF-PA-10001892,Office Supplies,Paper,20.0,20.0,3,2.0,0.4,19.6,-0.4
1106,OFF-ST-10000642,Office Supplies,Storage,80.0,100.0,6,2.0,2.0,98.0,18.0
1107,FUR-FU-10000206,Furniture,Furnishings,0.0,0.0,2,4.0,0.0,0.0,0.0
1108,OFF-BI-10003676,Office Supplies,Binders,10.0,10.0,5,2.0,0.2,9.8,-0.2
1109,OFF-FA-10003495,Office Supplies,Fasteners,60.0,60.0,12,4.0,2.4,57.6,-2.4
1110,OFF-EN-10003798,Office Supplies,Envelopes,30.0,40.0,3,2.0,0.8,39.2,9.2
1111,TEC-PH-10003589,Technology,Phones,60.0,70.0,5,2.0,1.4,68.6,8.6
1112,OFF-PA-10004735,Office Supplies,Paper,10.0,10.0,2,5.0,0.5,9.5,-0.5
1113,OFF-BI-10002609,Office Supplies,Binders,0.0,0.0,2,5.0,0.0,0.0,0.0
1114,OFF-BI-10003364,Office Supplies,Binders,40.0,50.0,2,3.0,1.5,48.5,8.5
1115,FUR-BO-10002206,Furniture,Bookcases,100.0,120.0,1,2.0,2.4,117.6,17.6
1116,TEC-AC-10003610,Technology,Accessories,110.0,120.0,2,5.0,6.0,114.0,4.0
1117,OFF-LA-10003766,Office Supplies,Labels,10.0,10.0,2,4.0,0.4,9.6,-0.4
1118,OFF-PA-10001970,Office Supplies,Paper,230.0,280.0,5,5.0,14.0,266.0,36.0
1119,TEC-AC-10002049,Technology,Accessories,530.0,620.0,5,3.0,18.6,601.4,71.4
1120,OFF-PA-10000141,Office Supplies,Paper,0.0,0.0,2,4.0,0.0,0.0,0.0
1121,OFF-EN-10004459,Office Supplies,Envelopes,20.0,20.0,2,5.0,1.0,19.0,-1.0
1122,TEC-PH-10001061,Technology,Phones,600.0,700.0,7,4.0,28.0,672.0,72.0
1123,OFF-AR-10002375,Office Supplies,Art,20.0,20.0,7,3.0,0.6,19.4,-0.6
1124,FUR-FU-10003194,Furniture,Furnishings,30.0,40.0,4,2.0,0.8,39.2,9.2
1125,OFF-AR-10003811,Office Supplies,Art,10.0,10.0,3,5.0,0.5,9.5,-0.5
1126,OFF-EN-10001539,Office Supplies,Envelopes,20.0,20.0,3,4.0,0.8,19.2,-0.8
1127,FUR-CH-10002331,Furniture,Chairs,900.0,1070.0,3,5.0,53.5,1016.5,116.5
1128,OFF-AR-10003156,Office Supplies,Art,10.0,10.0,1,5.0,0.5,9.5,-0.5
1129,OFF-EN-10001532,Office Supplies,Envelopes,80.0,100.0,6,3.0,3.0,97.0,17.0
1130,FUR-TA-10004086,Furniture,Tables,320.0,340.0,4,5.0,17.0,323.0,3.0
1131,OFF-PA-10000100,Office Supplies,Paper,40.0,40.0,1,3.0,1.2,38.8,-1.2
1132,OFF-EN-10002500,Office Supplies,Envelopes,60.0,60.0,5,5.0,3.0,57.0,-3.0
1133,OFF-PA-10004100,Office Supplies,Paper,20.0,20.0,3,5.0,1.0,19.0,-1.0
1134,OFF-ST-10003479,Office Supplies,Storage,110.0,120.0,4,2.0,2.4,117.6,7.6
1135,OFF-LA-10000973,Office Supplies,Labels,10.0,10.0,3,4.0,0.4,9.6,-0.4
1136,OFF-ST-10001476,Office Supplies,Storage,70.0,90.0,3,4.0,3.6,86.4,16.4
1137,OFF-EN-10002831,Office Supplies,Envelopes,240.0,290.0,8,2.0,5.8,284.2,44.2
1138,OFF-AP-10002350,Office Supplies,Appliances,40.0,40.0,2,2.0,0.8,39.2,-0.8
1139,OFF-PA-10001763,Office Supplies,Paper,20.0,20.0,2,4.0,0.8,19.2,-0.8
1140,OFF-AR-10003394,Office Supplies,Art,20.0,20.0,7,2.0,0.4,19.6,-0.4
1141,OFF-BI-10002072,Office Supplies,Binders,20.0,20.0,2,3.0,0.6,19.4,-0.6
1142,FUR-FU-10004188,Furniture,Furnishings,160.0,200.0,2,3.0,6.0,194.0,34.0
1143,OFF-FA-10001561,Office Supplies,Fasteners,10.0,10.0,4,3.0,0.3,9.7,-0.3
1144,OFF-PA-10002105,Office Supplies,Paper,10.0,10.0,1,4.0,0.4,9.6,-0.4
1145,TEC-MA-10004241,Technology,Machines,640.0,690.0,2,3.0,20.7,669.3,29.3
1146,OFF-ST-10004340,Office Supplies,Storage,50.0,60.0,1,2.0,1.2,58.8,8.8
1147,OFF-AP-10003849,Office Supplies,Appliances,590.0,640.0,2,4.0,25.6,614.4,24.4
1148,OFF-FA-10000735,Office Supplies,Fasteners,10.0,10.0,2,5.0,0.5,9.5,-0.5
1149,OFF-BI-10003350,Office Supplies,Binders,10.0,10.0,2,5.0,0.5,9.5,-0.5
1150,TEC-PH-10000307,Technology,Phones,10.0,10.0,1,5.0,0.5,9.5,-0.5
1151,TEC-CO-10004202,Technology,Copiers,560.0,600.0,2,5.0,30.0,570.0,10.0
1152,FUR-FU-10001852,Furniture,Furnishings,10.0,10.0,6,5.0,0.5,9.5,-0.5
1153,OFF-AR-10003759,Office Supplies,Art,0.0,0.0,2,2.0,0.0,0.0,0.0
1154,OFF-BI-10003984,Office Supplies,Binders,140.0,160.0,7,5.0,8.0,152.0,12.0
1155,OFF-ST-10004337,Office Supplies,Storage,110.0,120.0,2,4.0,4.8,115.2,5.2
1156,FUR-TA-10001932,Furniture,Tables,2060.0,2240.0,7,4.0,89.6,2150.4,90.4
1157,OFF-BI-10003982,Office Supplies,Binders,50.0,60.0,3,5.0,3.0,57.0,7.0
1158,FUR-TA-10000617,Furniture,Tables,430.0,460.0,2,4.0,18.4,441.6,11.6
1159,FUR-CH-10002126,Furniture,Chairs,180.0,200.0,1,4.0,8.0,192.0,12.0
1160,OFF-AP-10000576,Office Supplies,Appliances,290.0,360.0,3,4.0,14.4,345.6,55.6
1161,OFF-BI-10004654,Office Supplies,Binders,10.0,10.0,2,3.0,0.3,9.7,-0.3
1162,OFF-AR-10004042,Office Supplies,Art,40.0,50.0,3,2.0,1.0,49.0,9.0
1163,TEC-PH-10004700,Technology,Phones,10.0,10.0,1,3.0,0.3,9.7,-0.3
1164,OFF-BI-10004593,Office Supplies,Binders,110.0,130.0,3,4.0,5.2,124.8,14.8
1165,OFF-BI-10003429,Office Supplies,Binders,30.0,30.0,5,2.0,0.6,29.4,-0.6
1166,OFF-BI-10001294,Office Supplies,Binders,40.0,50.0,4,5.0,2.5,47.5,7.5
1167,TEC-AC-10001552,Technology,Accessories,380.0,450.0,9,2.0,9.0,441.0,61.0
1168,FUR-FU-10004952,Furniture,Furnishings,90.0,110.0,2,2.0,2.2,107.8,17.8
1169,OFF-ST-10004123,Office Supplies,Storage,230.0,270.0,3,5.0,13.5,256.5,26.5
1170,OFF-PA-10003172,Office Supplies,Paper,20.0,20.0,3,5.0,1.0,19.0,-1.0
1171,OFF-ST-10002352,Office Supplies,Storage,30.0,30.0,4,2.0,0.6,29.4,-0.6
1172,OFF-PA-10002259,Office Supplies,Paper,20.0,20.0,2,3.0,0.6,19.4,-0.6
1173,OFF-BI-10002976,Office Supplies,Binders,20.0,20.0,5,4.0,0.8,19.2,-0.8
1174,OFF-BI-10000301,Office Supplies,Binders,10.0,10.0,4,4.0,0.4,9.6,-0.4
1175,OFF-BI-10003694,Office Supplies,Binders,40.0,50.0,6,3.0,1.5,48.5,8.5
1176,OFF-SU-10000381,Office Supplies,Supplies,30.0,30.0,3,4.0,1.2,28.8,-1.2
1177,OFF-LA-10004425,Office Supplies,Labels,10.0,10.0,4,3.0,0.3,9.7,-0.3
1178,FUR-CH-10001270,Furniture,Chairs,160.0,170.0,2,2.0,3.4,166.6,6.6
1179,TEC-PH-10003931,Technology,Phones,150.0,180.0,3,4.0,7.2,172.8,22.8
1180,TEC-AC-10003174,Technology,Accessories,240.0,260.0,3,4.0,10.4,249.6,9.6
1181,TEC-PH-10004539,Technology,Phones,1240.0,1320.0,7,4.0,52.8,1267.2,27.2
1182,OFF-AR-10001919,Office Supplies,Art,0.0,0.0,2,4.0,0.0,0.0,0.0
1183,OFF-EN-10002504,Office Supplies,Envelopes,20.0,20.0,1,3.0,0.6,19.4,-0.6
1184,TEC-PH-10003655,Technology,Phones,10.0,10.0,5,3.0,0.3,9.7,-0.3
1185,OFF-BI-10004656,Office Supplies,Binders,10.0,10.0,7,5.0,0.5,9.5,-0.5
1186,OFF-ST-10002344,Office Supplies,Storage,390.0,490.0,6,2.0,9.8,480.2,90.2
1187,OFF-PA-10001800,Office Supplies,Paper,20.0,30.0,4,4.0,1.2,28.8,8.8
1188,OFF-ST-10000036,Office Supplies,Storage,180.0,200.0,2,3.0,6.0,194.0,14.0
1189,OFF-AP-10004532,Office Supplies,Appliances,70.0,80.0,4,5.0,4.0,76.0,6.0
1190,TEC-PH-10004447,Technology,Phones,800.0,890.0,8,4.0,35.6,854.4,54.4
1191,FUR-CH-10003973,Furniture,Chairs,750.0,890.0,3,5.0,44.5,845.5,95.5
1192,OFF-PA-10001970,Office Supplies,Paper,200.0,220.0,4,2.0,4.4,215.6,15.6
1193,OFF-PA-10000682,Office Supplies,Paper,20.0,20.0,4,5.0,1.0,19.0,-1.0
1194,OFF-PA-10001937,Office Supplies,Paper,20.0,20.0,3,3.0,0.6,19.4,-0.6
1195,FUR-FU-10002268,Furniture,Furnishings,20.0,20.0,4,2.0,0.4,19.6,-0.4
1196,OFF-ST-10001321,Office Supplies,Storage,20.0,20.0,2,3.0,0.6,19.4,-0.6
1197,FUR-FU-10003394,Furniture,Furnishings,50.0,60.0,1,4.0,2.4,57.6,7.6
1198,TEC-AC-10001990,Technology,Accessories,380.0,430.0,9,4.0,17.2,412.8,32.8
1199,FUR-CH-10004540,Furniture,Chairs,90.0,100.0,4,3.0,3.0,97.0,7.0
1200,OFF-BI-10004995,Office Supplies,Binders,920.0,1090.0,4,3.0,32.7,1057.3,137.3
1201,FUR-CH-10002335,Furniture,Chairs,480.0,540.0,3,3.0,16.2,523.8,43.8
1202,OFF-BI-10004967,Office Supplies,Binders,0.0,0.0,3,2.0,0.0,0.0,0.0
1203,FUR-CH-10002331,Furniture,Chairs,770.0,850.0,3,3.0,25.5,824.5,54.5
1204,OFF-ST-10002292,Office Supplies,Storage,550.0,590.0,2,4.0,23.6,566.4,16.4
1205,OFF-ST-10000689,Office Supplies,Storage,290.0,340.0,3,3.0,10.2,329.8,39.8
1206,TEC-PH-10002660,Technology,Phones,250.0,270.0,5,4.0,10.8,259.2,9.2
1207,OFF-ST-10004634,Office Supplies,Storage,10.0,10.0,1,4.0,0.4,9.6,-0.4
1208,OFF-BI-10002160,Office Supplies,Binders,10.0,10.0,3,3.0,0.3,9.7,-0.3
1209,OFF-FA-10002988,Office Supplies,Fasteners,10.0,10.0,7,3.0,0.3,9.7,-0.3
1210,OFF-AR-10004999,Office Supplies,Art,30.0,40.0,7,4.0,1.6,38.4,8.4
1211,OFF-BI-10001031,Office Supplies,Binders,10.0,10.0,2,2.0,0.2,9.8,-0.2
1212,FUR-BO-10004695,Furniture,Bookcases,490.0,580.0,4,3.0,17.4,562.6,72.6
1213,FUR-CH-10004860,Furniture,Chairs,130.0,140.0,2,4.0,5.6,134.4,4.4
1214,OFF-BI-10002432,Office Supplies,Binders,0.0,0.0,2,5.0,0.0,0.0,0.0
1215,OFF-BI-10000069,Office Supplies,Binders,0.0,0.0,1,5.0,0.0,0.0,0.0
1216,OFF-AR-10003602,Office Supplies,Art,0.0,0.0,1,5.0,0.0,0.0,0.0
1217,TEC-AC-10004469,Technology,Accessories,100.0,100.0,3,3.0,3.0,97.0,-3.0
1218,FUR-FU-10001867,Furniture,Furnishings,20.0,20.0,2,4.0,0.8,19.2,-0.8
1219,TEC-AC-10003174,Technology,Accessories,250.0,260.0,3,5.0,13.0,247.0,-3.0
1220,TEC-PH-10002200,Technology,Phones,1760.0,1930.0,7,2.0,38.6,1891.4,131.4
1221,OFF-ST-10000107,Office Supplies,Storage,220.0,250.0,9,3.0,7.5,242.5,22.5
